real_age,image_path,age_group
55,/content/filtered_data/image_1949.png,middle
20,/content/filtered_data/image_1950.png,middle
1,/content/filtered_data/image_1951.png,young
64,/content/filtered_data/image_1952.png,old
38,/content/filtered_data/image_1953.png,middle
6,/content/filtered_data/image_1954.png,young
37,/content/filtered_data/image_1955.png,middle
43,/content/filtered_data/image_1956.png,middle
27,/content/filtered_data/image_1957.png,middle
21,/content/filtered_data/image_1958.png,middle
30,/content/filtered_data/image_1959.png,middle
36,/content/filtered_data/image_1960.png,middle
27,/content/filtered_data/image_1961.png,middle
31,/content/filtered_data/image_1962.png,middle
70,/content/filtered_data/image_1963.png,old
15,/content/filtered_data/image_1964.png,young
20,/content/filtered_data/image_1965.png,middle
26,/content/filtered_data/image_1966.png,middle
31,/content/filtered_data/image_1967.png,middle
16,/content/filtered_data/image_1968.png,young
5,/content/filtered_data/image_1969.png,young
17,/content/filtered_data/image_1970.png,young
27,/content/filtered_data/image_1971.png,middle
30,/content/filtered_data/image_1972.png,middle
58,/content/filtered_data/image_1973.png,middle
20,/content/filtered_data/image_1974.png,middle
27,/content/filtered_data/image_1975.png,middle
24,/content/filtered_data/image_1976.png,middle
70,/content/filtered_data/image_1977.png,old
49,/content/filtered_data/image_1978.png,middle
55,/content/filtered_data/image_1979.png,middle
25,/content/filtered_data/image_1980.png,middle
20,/content/filtered_data/image_1981.png,middle
30,/content/filtered_data/image_1982.png,middle
59,/content/filtered_data/image_1983.png,middle
61,/content/filtered_data/image_1984.png,old
25,/content/filtered_data/image_1985.png,middle
42,/content/filtered_data/image_1986.png,middle
30,/content/filtered_data/image_1987.png,middle
27,/content/filtered_data/image_1988.png,middle
37,/content/filtered_data/image_1989.png,middle
14,/content/filtered_data/image_1990.png,young
14,/content/filtered_data/image_1991.png,young
19,/content/filtered_data/image_1992.png,young
24,/content/filtered_data/image_1993.png,middle
20,/content/filtered_data/image_1994.png,middle
13,/content/filtered_data/image_1995.png,young
33,/content/filtered_data/image_1996.png,middle
11,/content/filtered_data/image_1997.png,young
38,/content/filtered_data/image_1998.png,middle
23,/content/filtered_data/image_1999.png,middle
36,/content/filtered_data/image_2000.png,middle
23,/content/filtered_data/image_2001.png,middle
16,/content/filtered_data/image_2002.png,young
18,/content/filtered_data/image_2003.png,young
23,/content/filtered_data/image_2004.png,middle
60,/content/filtered_data/image_2005.png,middle
58,/content/filtered_data/image_2006.png,middle
32,/content/filtered_data/image_2007.png,middle
11,/content/filtered_data/image_2008.png,young
31,/content/filtered_data/image_2009.png,middle
33,/content/filtered_data/image_2010.png,middle
17,/content/filtered_data/image_2011.png,young
40,/content/filtered_data/image_2012.png,middle
18,/content/filtered_data/image_2013.png,young
14,/content/filtered_data/image_2014.png,young
14,/content/filtered_data/image_2015.png,young
50,/content/filtered_data/image_2016.png,middle
23,/content/filtered_data/image_2017.png,middle
27,/content/filtered_data/image_2018.png,middle
2,/content/filtered_data/image_2019.png,young
68,/content/filtered_data/image_2020.png,old
65,/content/filtered_data/image_2021.png,old
31,/content/filtered_data/image_2022.png,middle
25,/content/filtered_data/image_2023.png,middle
33,/content/filtered_data/image_2024.png,middle
45,/content/filtered_data/image_2025.png,middle
18,/content/filtered_data/image_2026.png,young
39,/content/filtered_data/image_2027.png,middle
21,/content/filtered_data/image_2028.png,middle
23,/content/filtered_data/image_2029.png,middle
20,/content/filtered_data/image_2030.png,middle
68,/content/filtered_data/image_2031.png,old
43,/content/filtered_data/image_2032.png,middle
27,/content/filtered_data/image_2033.png,middle
29,/content/filtered_data/image_2034.png,middle
70,/content/filtered_data/image_2035.png,old
23,/content/filtered_data/image_2036.png,middle
29,/content/filtered_data/image_2037.png,middle
40,/content/filtered_data/image_2038.png,middle
37,/content/filtered_data/image_2039.png,middle
58,/content/filtered_data/image_2040.png,middle
10,/content/filtered_data/image_2041.png,young
11,/content/filtered_data/image_2042.png,young
12,/content/filtered_data/image_2043.png,young
80,/content/filtered_data/image_2044.png,old
20,/content/filtered_data/image_2045.png,middle
20,/content/filtered_data/image_2046.png,middle
34,/content/filtered_data/image_2047.png,middle
25,/content/filtered_data/image_2048.png,middle
34,/content/filtered_data/image_2049.png,middle
46,/content/filtered_data/image_2050.png,middle
44,/content/filtered_data/image_2051.png,middle
5,/content/filtered_data/image_2052.png,young
26,/content/filtered_data/image_2053.png,middle
1,/content/filtered_data/image_2054.png,young
26,/content/filtered_data/image_2055.png,middle
24,/content/filtered_data/image_2056.png,middle
16,/content/filtered_data/image_2057.png,young
2,/content/filtered_data/image_2058.png,young
19,/content/filtered_data/image_2059.png,young
10,/content/filtered_data/image_2060.png,young
58,/content/filtered_data/image_2061.png,middle
27,/content/filtered_data/image_2062.png,middle
32,/content/filtered_data/image_2063.png,middle
22,/content/filtered_data/image_2064.png,middle
45,/content/filtered_data/image_2065.png,middle
43,/content/filtered_data/image_2066.png,middle
30,/content/filtered_data/image_2067.png,middle
1,/content/filtered_data/image_2068.png,young
23,/content/filtered_data/image_2069.png,middle
23,/content/filtered_data/image_2070.png,middle
40,/content/filtered_data/image_2071.png,middle
43,/content/filtered_data/image_2072.png,middle
15,/content/filtered_data/image_2073.png,young
65,/content/filtered_data/image_2074.png,old
41,/content/filtered_data/image_2075.png,middle
5,/content/filtered_data/image_2076.png,young
50,/content/filtered_data/image_2077.png,middle
20,/content/filtered_data/image_2078.png,middle
52,/content/filtered_data/image_2079.png,middle
19,/content/filtered_data/image_2080.png,young
15,/content/filtered_data/image_2081.png,young
25,/content/filtered_data/image_2082.png,middle
54,/content/filtered_data/image_2083.png,middle
10,/content/filtered_data/image_2084.png,young
45,/content/filtered_data/image_2085.png,middle
21,/content/filtered_data/image_2086.png,middle
50,/content/filtered_data/image_2087.png,middle
36,/content/filtered_data/image_2088.png,middle
30,/content/filtered_data/image_2089.png,middle
51,/content/filtered_data/image_2090.png,middle
19,/content/filtered_data/image_2091.png,young
36,/content/filtered_data/image_2092.png,middle
50,/content/filtered_data/image_2093.png,middle
29,/content/filtered_data/image_2094.png,middle
14,/content/filtered_data/image_2095.png,young
46,/content/filtered_data/image_2096.png,middle
13,/content/filtered_data/image_2097.png,young
5,/content/filtered_data/image_2098.png,young
6,/content/filtered_data/image_2099.png,young
37,/content/filtered_data/image_2100.png,middle
56,/content/filtered_data/image_2101.png,middle
26,/content/filtered_data/image_2102.png,middle
4,/content/filtered_data/image_2103.png,young
1,/content/filtered_data/image_2104.png,young
30,/content/filtered_data/image_2105.png,middle
29,/content/filtered_data/image_2106.png,middle
51,/content/filtered_data/image_2107.png,middle
38,/content/filtered_data/image_2108.png,middle
46,/content/filtered_data/image_2109.png,middle
21,/content/filtered_data/image_2110.png,middle
8,/content/filtered_data/image_2111.png,young
25,/content/filtered_data/image_2112.png,middle
30,/content/filtered_data/image_2113.png,middle
44,/content/filtered_data/image_2114.png,middle
15,/content/filtered_data/image_2115.png,young
43,/content/filtered_data/image_2116.png,middle
40,/content/filtered_data/image_2117.png,middle
60,/content/filtered_data/image_2118.png,middle
17,/content/filtered_data/image_2119.png,young
37,/content/filtered_data/image_2120.png,middle
16,/content/filtered_data/image_2121.png,young
4,/content/filtered_data/image_2122.png,young
36,/content/filtered_data/image_2123.png,middle
30,/content/filtered_data/image_2124.png,middle
26,/content/filtered_data/image_2125.png,middle
30,/content/filtered_data/image_2126.png,middle
71,/content/filtered_data/image_2127.png,old
17,/content/filtered_data/image_2128.png,young
26,/content/filtered_data/image_2129.png,middle
50,/content/filtered_data/image_2130.png,middle
24,/content/filtered_data/image_2131.png,middle
67,/content/filtered_data/image_2132.png,old
40,/content/filtered_data/image_2133.png,middle
62,/content/filtered_data/image_2134.png,old
31,/content/filtered_data/image_2135.png,middle
25,/content/filtered_data/image_2136.png,middle
19,/content/filtered_data/image_2137.png,young
31,/content/filtered_data/image_2138.png,middle
38,/content/filtered_data/image_2139.png,middle
15,/content/filtered_data/image_2140.png,young
41,/content/filtered_data/image_2141.png,middle
25,/content/filtered_data/image_2142.png,middle
32,/content/filtered_data/image_2143.png,middle
28,/content/filtered_data/image_2144.png,middle
19,/content/filtered_data/image_2145.png,young
32,/content/filtered_data/image_2146.png,middle
31,/content/filtered_data/image_2147.png,middle
6,/content/filtered_data/image_2148.png,young
62,/content/filtered_data/image_2149.png,old
21,/content/filtered_data/image_2150.png,middle
55,/content/filtered_data/image_2151.png,middle
15,/content/filtered_data/image_2152.png,young
29,/content/filtered_data/image_2153.png,middle
4,/content/filtered_data/image_2154.png,young
16,/content/filtered_data/image_2155.png,young
16,/content/filtered_data/image_2156.png,young
56,/content/filtered_data/image_2157.png,middle
39,/content/filtered_data/image_2158.png,middle
45,/content/filtered_data/image_2159.png,middle
28,/content/filtered_data/image_2160.png,middle
18,/content/filtered_data/image_2161.png,young
28,/content/filtered_data/image_2162.png,middle
19,/content/filtered_data/image_2163.png,young
22,/content/filtered_data/image_2164.png,middle
19,/content/filtered_data/image_2165.png,young
37,/content/filtered_data/image_2166.png,middle
18,/content/filtered_data/image_2167.png,young
50,/content/filtered_data/image_2168.png,middle
49,/content/filtered_data/image_2169.png,middle
27,/content/filtered_data/image_2170.png,middle
21,/content/filtered_data/image_2171.png,middle
14,/content/filtered_data/image_2172.png,young
19,/content/filtered_data/image_2173.png,young
29,/content/filtered_data/image_2174.png,middle
26,/content/filtered_data/image_2175.png,middle
19,/content/filtered_data/image_2176.png,young
2,/content/filtered_data/image_2177.png,young
85,/content/filtered_data/image_2178.png,old
30,/content/filtered_data/image_2179.png,middle
32,/content/filtered_data/image_2180.png,middle
36,/content/filtered_data/image_2181.png,middle
50,/content/filtered_data/image_2182.png,middle
10,/content/filtered_data/image_2183.png,young
28,/content/filtered_data/image_2184.png,middle
29,/content/filtered_data/image_2185.png,middle
20,/content/filtered_data/image_2186.png,middle
23,/content/filtered_data/image_2187.png,middle
49,/content/filtered_data/image_2188.png,middle
16,/content/filtered_data/image_2189.png,young
48,/content/filtered_data/image_2190.png,middle
30,/content/filtered_data/image_2191.png,middle
39,/content/filtered_data/image_2192.png,middle
49,/content/filtered_data/image_2193.png,middle
19,/content/filtered_data/image_2194.png,young
43,/content/filtered_data/image_2195.png,middle
64,/content/filtered_data/image_2196.png,old
21,/content/filtered_data/image_2197.png,middle
30,/content/filtered_data/image_2198.png,middle
26,/content/filtered_data/image_2199.png,middle
24,/content/filtered_data/image_2200.png,middle
19,/content/filtered_data/image_2201.png,young
35,/content/filtered_data/image_2202.png,middle
65,/content/filtered_data/image_2203.png,old
5,/content/filtered_data/image_2204.png,young
21,/content/filtered_data/image_2205.png,middle
13,/content/filtered_data/image_2206.png,young
13,/content/filtered_data/image_2207.png,young
18,/content/filtered_data/image_2208.png,young
17,/content/filtered_data/image_2209.png,young
11,/content/filtered_data/image_2210.png,young
37,/content/filtered_data/image_2211.png,middle
25,/content/filtered_data/image_2212.png,middle
34,/content/filtered_data/image_2213.png,middle
34,/content/filtered_data/image_2214.png,middle
42,/content/filtered_data/image_2215.png,middle
42,/content/filtered_data/image_2216.png,middle
28,/content/filtered_data/image_2217.png,middle
42,/content/filtered_data/image_2218.png,middle
27,/content/filtered_data/image_2219.png,middle
27,/content/filtered_data/image_2220.png,middle
